date,time,number,temp,site,dss
2006-08-13,12:01:00,2,25.5,BP,52.7083333333333
2006-08-13,13:01:00,2,29,BP,52.7083333333333
2006-08-13,14:01:00,2,32.5,BP,52.7083333333333
2006-08-13,15:01:00,2,35.5,BP,52.7083333333333
2006-08-13,16:01:00,2,22,BP,52.7083333333333
2006-08-13,17:01:00,2,23.5,BP,52.7083333333333
2006-08-13,18:01:00,2,26.5,BP,52.7083333333333
2006-08-13,19:01:00,2,29,BP,52.7083333333333
2006-08-13,20:01:00,2,25.5,BP,52.7083333333333
2006-08-13,21:01:00,2,19.5,BP,52.7083333333333
2006-08-13,22:01:00,2,17.5,BP,52.7083333333333
2006-08-13,23:01:00,2,16,BP,52.7083333333333
2006-08-14,00:01:00,2,15,BP,53.7083333333333
2006-08-14,01:01:00,2,14,BP,53.7083333333333
2006-08-14,02:01:00,2,13.5,BP,53.7083333333333
2006-08-14,03:01:00,2,13,BP,53.7083333333333
2006-08-14,04:01:00,2,12.5,BP,53.7083333333333
2006-08-14,05:01:00,2,12.5,BP,53.7083333333333
2006-08-14,06:01:00,2,13,BP,53.7083333333333
2006-08-14,07:01:00,2,13.5,BP,53.7083333333333
2006-08-14,08:01:00,2,14.5,BP,53.7083333333333
2006-08-14,09:01:00,2,15.5,BP,53.7083333333333
2006-08-14,10:01:00,2,18.5,BP,53.7083333333333
2006-08-14,11:01:00,2,22,BP,53.7083333333333
2006-08-14,12:01:00,2,25.5,BP,53.7083333333333
2006-08-14,13:01:00,2,31,BP,53.7083333333333
2006-08-14,14:01:00,2,34.5,BP,53.7083333333333
2006-08-14,15:01:00,2,36.5,BP,53.7083333333333
2006-08-14,16:01:00,2,21.5,BP,53.7083333333333
2006-08-14,17:01:00,2,19,BP,53.7083333333333
2006-08-14,18:01:00,2,18.5,BP,53.7083333333333
2006-08-14,19:01:00,2,22,BP,53.7083333333333
2006-08-14,20:01:00,2,20.5,BP,53.7083333333333
2006-08-14,21:01:00,2,16,BP,53.7083333333333
2006-08-14,22:01:00,2,14.5,BP,53.7083333333333
2006-08-14,23:01:00,2,13.5,BP,53.7083333333333
2006-08-15,00:01:00,2,12.5,BP,54.7083333333333
2006-08-15,01:01:00,2,12,BP,54.7083333333333
2006-08-15,02:01:00,2,11.5,BP,54.7083333333333
2006-08-15,03:01:00,2,12,BP,54.7083333333333
2006-08-15,04:01:00,2,12.5,BP,54.7083333333333
2006-08-15,05:01:00,2,13,BP,54.7083333333333
2006-08-15,06:01:00,2,13,BP,54.7083333333333
2006-08-15,07:01:00,2,13.5,BP,54.7083333333333
2006-08-15,08:01:00,2,15,BP,54.7083333333333
2006-08-15,09:01:00,2,16.5,BP,54.7083333333333
2006-08-15,10:01:00,2,19,BP,54.7083333333333
2006-08-15,11:01:00,2,21,BP,54.7083333333333
2006-08-15,12:01:00,2,26,BP,54.7083333333333
2006-08-15,13:01:00,2,29.5,BP,54.7083333333333
2006-08-15,14:01:00,2,33,BP,54.7083333333333
2006-08-15,15:01:00,2,33.5,BP,54.7083333333333
2006-08-15,16:01:00,2,37,BP,54.7083333333333
2006-08-15,17:01:00,2,26.5,BP,54.7083333333333
2006-08-15,18:01:00,2,18,BP,54.7083333333333
2006-08-15,19:01:00,2,18.5,BP,54.7083333333333
2006-08-15,20:01:00,2,18.5,BP,54.7083333333333
2006-08-15,21:01:00,2,15.5,BP,54.7083333333333
2006-08-15,22:01:00,2,14,BP,54.7083333333333
2006-08-15,23:01:00,2,13,BP,54.7083333333333
2006-08-16,00:01:00,2,12.5,BP,55.7083333333333
2006-08-16,01:01:00,2,12,BP,55.7083333333333
2006-08-16,02:01:00,2,11.5,BP,55.7083333333333
2006-08-16,03:01:00,2,11,BP,55.7083333333333
2006-08-16,04:01:00,2,11,BP,55.7083333333333
2006-08-16,05:01:00,2,11.5,BP,55.7083333333333
2006-08-16,06:01:00,2,12,BP,55.7083333333333
2006-08-16,07:01:00,2,12.5,BP,55.7083333333333
2006-08-16,08:01:00,2,13.5,BP,55.7083333333333
2006-08-16,09:01:00,2,14.5,BP,55.7083333333333
2006-08-16,10:01:00,2,16.5,BP,55.7083333333333
2006-08-16,11:01:00,2,18,BP,55.7083333333333
2006-08-16,12:01:00,2,20.5,BP,55.7083333333333
2006-08-16,13:01:00,2,23.5,BP,55.7083333333333
2006-08-16,14:01:00,2,26.5,BP,55.7083333333333
2006-08-16,15:01:00,2,32.5,BP,55.7083333333333
2006-08-16,16:01:00,2,26.5,BP,55.7083333333333
2006-08-16,17:01:00,2,21,BP,55.7083333333333
2006-08-16,18:01:00,2,17,BP,55.7083333333333
2006-08-16,19:01:00,2,15.5,BP,55.7083333333333
2006-08-16,20:01:00,2,15,BP,55.7083333333333
2006-08-16,21:01:00,2,14.5,BP,55.7083333333333
2006-08-16,22:01:00,2,13.5,BP,55.7083333333333
2006-08-16,23:01:00,2,13,BP,55.7083333333333
2006-08-17,00:01:00,2,12.5,BP,56.7083333333333
2006-08-17,01:01:00,2,12.5,BP,56.7083333333333
2006-08-17,02:01:00,2,12.5,BP,56.7083333333333
2006-08-17,03:01:00,2,12.5,BP,56.7083333333333
2006-08-17,04:01:00,2,12.5,BP,56.7083333333333
2006-08-17,05:01:00,2,13,BP,56.7083333333333
2006-08-17,06:01:00,2,12.5,BP,56.7083333333333
2006-08-17,07:01:00,2,13,BP,56.7083333333333
2006-08-17,08:01:00,2,14,BP,56.7083333333333
2006-08-17,09:01:00,2,15.5,BP,56.7083333333333
2006-08-17,10:01:00,2,17.5,BP,56.7083333333333
2006-08-17,11:01:00,2,19,BP,56.7083333333333
2006-08-17,12:01:00,2,24,BP,56.7083333333333
2006-08-17,13:01:00,2,29,BP,56.7083333333333
2006-08-17,14:01:00,2,32.5,BP,56.7083333333333
2006-08-17,15:01:00,2,36,BP,56.7083333333333
2006-08-17,16:01:00,2,38.5,BP,56.7083333333333
2006-08-17,17:01:00,2,37.5,BP,56.7083333333333
2006-08-17,18:01:00,2,36,BP,56.7083333333333
2006-08-17,19:01:00,2,28.5,BP,56.7083333333333
2006-08-17,20:01:00,2,21.5,BP,56.7083333333333
2006-08-17,21:01:00,2,19,BP,56.7083333333333
2006-08-17,22:01:00,2,18,BP,56.7083333333333
2006-08-17,23:01:00,2,17.5,BP,56.7083333333333
2006-08-18,00:01:00,2,17,BP,57.7083333333333
2006-08-18,01:01:00,2,16.5,BP,57.7083333333333
2006-08-18,02:01:00,2,16,BP,57.7083333333333
2006-08-18,03:01:00,2,15.5,BP,57.7083333333333
2006-08-18,04:01:00,2,15.5,BP,57.7083333333333
2006-08-18,05:01:00,2,15,BP,57.7083333333333
2006-08-18,06:01:00,2,15,BP,57.7083333333333
2006-08-18,07:01:00,2,15,BP,57.7083333333333
2006-08-18,08:01:00,2,16,BP,57.7083333333333
2006-08-18,09:01:00,2,18,BP,57.7083333333333
2006-08-18,10:01:00,2,19.5,BP,57.7083333333333
2006-08-18,11:01:00,2,22.5,BP,57.7083333333333
2006-08-18,12:01:00,2,26,BP,57.7083333333333
2006-08-18,13:01:00,2,30,BP,57.7083333333333
2006-08-18,14:01:00,2,33.5,BP,57.7083333333333
2006-08-18,15:01:00,2,36.5,BP,57.7083333333333
2006-08-18,16:01:00,2,38.5,BP,57.7083333333333
2006-08-18,17:01:00,2,35,BP,57.7083333333333
2006-08-18,18:01:00,2,37.5,BP,57.7083333333333
2006-08-18,19:01:00,2,34.5,BP,57.7083333333333
2006-08-18,20:01:00,2,27,BP,57.7083333333333
2006-08-18,21:01:00,2,19,BP,57.7083333333333
2006-08-18,22:01:00,2,16.5,BP,57.7083333333333
2006-08-18,23:01:00,2,15.5,BP,57.7083333333333
2006-08-19,00:01:00,2,15,BP,58.7083333333333
2006-08-19,01:01:00,2,14,BP,58.7083333333333
2006-08-19,02:01:00,2,13.5,BP,58.7083333333333
2006-08-19,03:01:00,2,12.5,BP,58.7083333333333
2006-08-19,04:01:00,2,12,BP,58.7083333333333
2006-08-19,05:01:00,2,12,BP,58.7083333333333
2006-08-19,06:01:00,2,11.5,BP,58.7083333333333
2006-08-19,07:01:00,2,11.5,BP,58.7083333333333
2006-08-19,08:01:00,2,13.5,BP,58.7083333333333
2006-08-19,09:01:00,2,15.5,BP,58.7083333333333
2006-08-19,10:01:00,2,18,BP,58.7083333333333
2006-08-19,11:01:00,2,21.5,BP,58.7083333333333
2006-08-19,12:01:00,2,25.5,BP,58.7083333333333
2006-08-19,13:01:00,2,31.5,BP,58.7083333333333
2006-08-19,14:01:00,2,36.5,BP,58.7083333333333
2006-08-19,15:01:00,2,38.5,BP,58.7083333333333
2006-08-19,16:01:00,2,39.5,BP,58.7083333333333
2006-08-19,17:01:00,2,37.5,BP,58.7083333333333
2006-08-19,18:01:00,2,36,BP,58.7083333333333
2006-08-19,19:01:00,2,31.5,BP,58.7083333333333
2006-08-19,20:01:00,2,24,BP,58.7083333333333
2006-08-19,21:01:00,2,18,BP,58.7083333333333
2006-08-19,22:01:00,2,16,BP,58.7083333333333
2006-08-19,23:01:00,2,14.5,BP,58.7083333333333
2006-08-20,00:01:00,2,13,BP,59.7083333333333
2006-08-20,01:01:00,2,12.5,BP,59.7083333333333
2006-08-20,02:01:00,2,12,BP,59.7083333333333
2006-08-20,03:01:00,2,12,BP,59.7083333333333
2006-08-20,04:01:00,2,11.5,BP,59.7083333333333
2006-08-20,05:01:00,2,11,BP,59.7083333333333
2006-08-20,06:01:00,2,10.5,BP,59.7083333333333
2006-08-20,07:01:00,2,12,BP,59.7083333333333
2006-08-20,08:01:00,2,14,BP,59.7083333333333
2006-08-20,09:01:00,2,16.5,BP,59.7083333333333
2006-08-20,10:01:00,2,18,BP,59.7083333333333
2006-08-20,11:01:00,2,21,BP,59.7083333333333
2006-08-20,12:01:00,2,25.5,BP,59.7083333333333
2006-08-20,13:01:00,2,30.5,BP,59.7083333333333
2006-08-20,14:01:00,2,34,BP,59.7083333333333
2006-08-20,15:01:00,2,36,BP,59.7083333333333
2006-08-20,16:01:00,2,38,BP,59.7083333333333
2006-08-20,17:01:00,2,36.5,BP,59.7083333333333
2006-08-20,18:01:00,2,33,BP,59.7083333333333
2006-08-20,19:01:00,2,27,BP,59.7083333333333
2006-08-20,20:01:00,2,22,BP,59.7083333333333
2006-08-20,21:01:00,2,19.5,BP,59.7083333333333
2006-08-20,22:01:00,2,18.5,BP,59.7083333333333
2006-08-20,23:01:00,2,16.5,BP,59.7083333333333
2006-08-21,00:01:00,2,15.5,BP,60.7083333333333
2006-08-21,01:01:00,2,15,BP,60.7083333333333
2006-08-21,02:01:00,2,15,BP,60.7083333333333
2006-08-21,03:01:00,2,14,BP,60.7083333333333
2006-08-21,04:01:00,2,13.5,BP,60.7083333333333
2006-08-21,05:01:00,2,13.5,BP,60.7083333333333
2006-08-21,06:01:00,2,13,BP,60.7083333333333
2006-08-21,07:01:00,2,13,BP,60.7083333333333
2006-08-21,08:01:00,2,13.5,BP,60.7083333333333
2006-08-21,09:01:00,2,15.5,BP,60.7083333333333
2006-08-21,10:01:00,2,16.5,BP,60.7083333333333
2006-08-21,11:01:00,2,18.5,BP,60.7083333333333
2006-08-21,12:01:00,2,20,BP,60.7083333333333
2006-08-21,13:01:00,2,23.5,BP,60.7083333333333
2006-08-21,14:01:00,2,30,BP,60.7083333333333
2006-08-21,15:01:00,2,35,BP,60.7083333333333
2006-08-21,16:01:00,2,28.5,BP,60.7083333333333
2006-08-21,17:01:00,2,23.5,BP,60.7083333333333
2006-08-21,18:01:00,2,20.5,BP,60.7083333333333
2006-08-21,19:01:00,2,18.5,BP,60.7083333333333
2006-08-21,20:01:00,2,17,BP,60.7083333333333
2006-08-21,21:01:00,2,16,BP,60.7083333333333
2006-08-21,22:01:00,2,15,BP,60.7083333333333
2006-08-21,23:01:00,2,14.5,BP,60.7083333333333
2006-08-22,00:01:00,2,13.5,BP,61.7083333333333
2006-08-22,01:01:00,2,13,BP,61.7083333333333
2006-08-22,02:01:00,2,13.5,BP,61.7083333333333
2006-08-22,03:01:00,2,13.5,BP,61.7083333333333
2006-08-22,04:01:00,2,13.5,BP,61.7083333333333
2006-08-22,05:01:00,2,13.5,BP,61.7083333333333
2006-08-22,06:01:00,2,13.5,BP,61.7083333333333
2006-08-22,07:01:00,2,13.5,BP,61.7083333333333
2006-08-22,08:01:00,2,14,BP,61.7083333333333
2006-08-22,09:01:00,2,15,BP,61.7083333333333
2006-08-22,10:01:00,2,16.5,BP,61.7083333333333
2006-08-22,11:01:00,2,16.5,BP,61.7083333333333
2006-08-22,12:01:00,2,18,BP,61.7083333333333
2006-08-22,13:01:00,2,18.5,BP,61.7083333333333
2006-08-22,14:01:00,2,20,BP,61.7083333333333
2006-08-22,15:01:00,2,20.5,BP,61.7083333333333
2006-08-22,16:01:00,2,22.5,BP,61.7083333333333
2006-08-22,17:01:00,2,25,BP,61.7083333333333
2006-08-22,18:01:00,2,21,BP,61.7083333333333
2006-08-22,19:01:00,2,19,BP,61.7083333333333
2006-08-22,20:01:00,2,17,BP,61.7083333333333
2006-08-22,21:01:00,2,16,BP,61.7083333333333
2006-08-22,22:01:00,2,15,BP,61.7083333333333
2006-08-22,23:01:00,2,15,BP,61.7083333333333
2006-08-23,00:01:00,2,14.5,BP,62.7083333333333
2006-08-23,01:01:00,2,14,BP,62.7083333333333
2006-08-23,02:01:00,2,14,BP,62.7083333333333
2006-08-23,03:01:00,2,14,BP,62.7083333333333
2006-08-23,04:01:00,2,13.5,BP,62.7083333333333
2006-08-23,05:01:00,2,13.5,BP,62.7083333333333
2006-08-23,06:01:00,2,13.5,BP,62.7083333333333
2006-08-23,07:01:00,2,13.5,BP,62.7083333333333
2006-08-23,08:01:00,2,13.5,BP,62.7083333333333
2006-08-23,09:01:00,2,14.5,BP,62.7083333333333
2006-08-23,10:01:00,2,15,BP,62.7083333333333
2006-08-23,11:01:00,2,17,BP,62.7083333333333
2006-08-23,12:01:00,2,21,BP,62.7083333333333
2006-08-23,13:01:00,2,25,BP,62.7083333333333
2006-08-23,14:01:00,2,26,BP,62.7083333333333
2006-08-23,15:01:00,2,25.5,BP,62.7083333333333
2006-08-23,16:01:00,2,25,BP,62.7083333333333
2006-08-23,17:01:00,2,25.5,BP,62.7083333333333
2006-08-23,18:01:00,2,21,BP,62.7083333333333
2006-08-23,19:01:00,2,18.5,BP,62.7083333333333
2006-08-23,20:01:00,2,17,BP,62.7083333333333
2006-08-23,21:01:00,2,16,BP,62.7083333333333
2006-08-23,22:01:00,2,15.5,BP,62.7083333333333
2006-08-23,23:01:00,2,15.5,BP,62.7083333333333
2006-08-24,00:01:00,2,15,BP,63.7083333333333
2006-08-24,01:01:00,2,14.5,BP,63.7083333333333
2006-08-24,02:01:00,2,14,BP,63.7083333333333
2006-08-24,03:01:00,2,14,BP,63.7083333333333
2006-08-24,04:01:00,2,13.5,BP,63.7083333333333
2006-08-24,05:01:00,2,13.5,BP,63.7083333333333
2006-08-24,06:01:00,2,13.5,BP,63.7083333333333
2006-08-24,07:01:00,2,13.5,BP,63.7083333333333
2006-08-24,08:01:00,2,14.5,BP,63.7083333333333
2006-08-24,09:01:00,2,16.5,BP,63.7083333333333
2006-08-24,10:01:00,2,18.5,BP,63.7083333333333
2006-08-24,11:01:00,2,20.5,BP,63.7083333333333
2006-08-24,12:01:00,2,24.5,BP,63.7083333333333
2006-08-24,13:01:00,2,28.5,BP,63.7083333333333
2006-08-24,14:01:00,2,33,BP,63.7083333333333
2006-08-24,15:01:00,2,35.5,BP,63.7083333333333
2006-08-24,16:01:00,2,35.5,BP,63.7083333333333
2006-08-24,17:01:00,2,29,BP,63.7083333333333
2006-08-24,18:01:00,2,29,BP,63.7083333333333
2006-08-24,19:01:00,2,23.5,BP,63.7083333333333
2006-08-24,20:01:00,2,21,BP,63.7083333333333
2006-08-24,21:01:00,2,19,BP,63.7083333333333
2006-08-24,22:01:00,2,17.5,BP,63.7083333333333
2006-08-24,23:01:00,2,16.5,BP,63.7083333333333
2006-08-25,00:01:00,2,16,BP,64.7083333333333
2006-08-25,01:01:00,2,15,BP,64.7083333333333
2006-08-25,02:01:00,2,15,BP,64.7083333333333
2006-08-25,03:01:00,2,14.5,BP,64.7083333333333
2006-08-25,04:01:00,2,14.5,BP,64.7083333333333
2006-08-25,05:01:00,2,14,BP,64.7083333333333
2006-08-25,06:01:00,2,13.5,BP,64.7083333333333
2006-08-25,07:01:00,2,13.5,BP,64.7083333333333
2006-08-25,08:01:00,2,15,BP,64.7083333333333
2006-08-25,09:01:00,2,16,BP,64.7083333333333
2006-08-25,10:01:00,2,17,BP,64.7083333333333
2006-08-25,11:01:00,2,21.5,BP,64.7083333333333
2006-08-25,12:01:00,2,25.5,BP,64.7083333333333
2006-08-25,13:01:00,2,29,BP,64.7083333333333
2006-08-25,14:01:00,2,32,BP,64.7083333333333
2006-08-25,15:01:00,2,35.5,BP,64.7083333333333
2006-08-25,16:01:00,2,37.5,BP,64.7083333333333
2006-08-25,17:01:00,2,39,BP,64.7083333333333
2006-08-25,18:01:00,2,36.5,BP,64.7083333333333
2006-08-25,19:01:00,2,32,BP,64.7083333333333
2006-08-25,20:01:00,2,24,BP,64.7083333333333
2006-08-25,21:01:00,2,20.5,BP,64.7083333333333
2006-08-25,22:01:00,2,18.5,BP,64.7083333333333
2006-08-25,23:01:00,2,17,BP,64.7083333333333
2006-08-26,00:01:00,2,16,BP,65.7083333333333
2006-08-26,01:01:00,2,14.5,BP,65.7083333333333
2006-08-26,02:01:00,2,14,BP,65.7083333333333
2006-08-26,03:01:00,2,13,BP,65.7083333333333
2006-08-26,04:01:00,2,12.5,BP,65.7083333333333
2006-08-26,05:01:00,2,12,BP,65.7083333333333
2006-08-26,06:01:00,2,11.5,BP,65.7083333333333
2006-08-26,07:01:00,2,12,BP,65.7083333333333
2006-08-26,08:01:00,2,12,BP,65.7083333333333
2006-08-26,09:01:00,2,13,BP,65.7083333333333
2006-08-26,10:01:00,2,15.5,BP,65.7083333333333
2006-08-26,11:01:00,2,20.5,BP,65.7083333333333
2006-08-26,12:01:00,2,24,BP,65.7083333333333
2006-08-26,13:01:00,2,28.5,BP,65.7083333333333
2006-08-26,14:01:00,2,32.5,BP,65.7083333333333
2006-08-26,15:01:00,2,29,BP,65.7083333333333
2006-08-26,16:01:00,2,27,BP,65.7083333333333
2006-08-26,17:01:00,2,32.5,BP,65.7083333333333
2006-08-26,18:01:00,2,33.5,BP,65.7083333333333
2006-08-26,19:01:00,2,24,BP,65.7083333333333
2006-08-26,20:01:00,2,20,BP,65.7083333333333
2006-08-26,21:01:00,2,18.5,BP,65.7083333333333
2006-08-26,22:01:00,2,16.5,BP,65.7083333333333
2006-08-26,23:01:00,2,16,BP,65.7083333333333
2006-08-27,00:01:00,2,15,BP,66.7083333333333
2006-08-27,01:01:00,2,14.5,BP,66.7083333333333
2006-08-27,02:01:00,2,14,BP,66.7083333333333
2006-08-27,03:01:00,2,13,BP,66.7083333333333
2006-08-27,04:01:00,2,12.5,BP,66.7083333333333
2006-08-27,05:01:00,2,12.5,BP,66.7083333333333
2006-08-27,06:01:00,2,12.5,BP,66.7083333333333
2006-08-27,07:01:00,2,12.5,BP,66.7083333333333
2006-08-27,08:01:00,2,13.5,BP,66.7083333333333
2006-08-27,09:01:00,2,15.5,BP,66.7083333333333
2006-08-27,10:01:00,2,17.5,BP,66.7083333333333
2006-08-27,11:01:00,2,21,BP,66.7083333333333
2006-08-27,12:01:00,2,23,BP,66.7083333333333
2006-08-27,13:01:00,2,27,BP,66.7083333333333
2006-08-27,14:01:00,2,29,BP,66.7083333333333
2006-08-27,15:01:00,2,20,BP,66.7083333333333
2006-08-27,16:01:00,2,23,BP,66.7083333333333
2006-08-27,17:01:00,2,24,BP,66.7083333333333
2006-08-27,18:01:00,2,26,BP,66.7083333333333
2006-08-27,19:01:00,2,24,BP,66.7083333333333
2006-08-27,20:01:00,2,18,BP,66.7083333333333
2006-08-27,21:01:00,2,15.5,BP,66.7083333333333
2006-08-27,22:01:00,2,14.5,BP,66.7083333333333
2006-08-27,23:01:00,2,13,BP,66.7083333333333
2006-08-28,00:01:00,2,12.5,BP,67.7083333333333
2006-08-28,01:01:00,2,12,BP,67.7083333333333
2006-08-28,02:01:00,2,11.5,BP,67.7083333333333
2006-08-28,03:01:00,2,11,BP,67.7083333333333
2006-08-28,04:01:00,2,10.5,BP,67.7083333333333
2006-08-28,05:01:00,2,10.5,BP,67.7083333333333
2006-08-28,06:01:00,2,11.5,BP,67.7083333333333
2006-08-28,07:01:00,2,11,BP,67.7083333333333
2006-08-28,08:01:00,2,12,BP,67.7083333333333
2006-08-28,09:01:00,2,13,BP,67.7083333333333
2006-08-28,10:01:00,2,15.5,BP,67.7083333333333
2006-08-28,11:01:00,2,19,BP,67.7083333333333
2006-08-28,12:01:00,2,19.5,BP,67.7083333333333
2006-08-28,13:01:00,2,22.5,BP,67.7083333333333
2006-08-28,14:01:00,2,27,BP,67.7083333333333
2006-08-28,15:01:00,2,20,BP,67.7083333333333
2006-08-28,16:01:00,2,18,BP,67.7083333333333
2006-08-28,17:01:00,2,19,BP,67.7083333333333
2006-08-28,18:01:00,2,18.5,BP,67.7083333333333
2006-08-28,19:01:00,2,16.5,BP,67.7083333333333
2006-08-28,20:01:00,2,15.5,BP,67.7083333333333
2006-08-28,21:01:00,2,14,BP,67.7083333333333
2006-08-28,22:01:00,2,13.5,BP,67.7083333333333
2006-08-28,23:01:00,2,13,BP,67.7083333333333
2006-08-29,00:01:00,2,12.5,BP,68.7083333333333
2006-08-29,01:01:00,2,12,BP,68.7083333333333
2006-08-29,02:01:00,2,12,BP,68.7083333333333
2006-08-29,03:01:00,2,11.5,BP,68.7083333333333
2006-08-29,04:01:00,2,12,BP,68.7083333333333
2006-08-29,05:01:00,2,12.5,BP,68.7083333333333
2006-08-29,06:01:00,2,12.5,BP,68.7083333333333
2006-08-29,07:01:00,2,12.5,BP,68.7083333333333
2006-08-29,08:01:00,2,13,BP,68.7083333333333
2006-08-29,09:01:00,2,13,BP,68.7083333333333
2006-08-29,10:01:00,2,14,BP,68.7083333333333
2006-08-29,11:01:00,2,17,BP,68.7083333333333
2006-08-29,12:01:00,2,21.5,BP,68.7083333333333
2006-08-29,13:01:00,2,26,BP,68.7083333333333
2006-08-29,14:01:00,2,27,BP,68.7083333333333
2006-08-29,15:01:00,2,19.5,BP,68.7083333333333
2006-08-29,16:01:00,2,16,BP,68.7083333333333
2006-08-29,17:01:00,2,18.5,BP,68.7083333333333
2006-08-29,18:01:00,2,18,BP,68.7083333333333
2006-08-29,19:01:00,2,20,BP,68.7083333333333
2006-08-29,20:01:00,2,16,BP,68.7083333333333
2006-08-29,21:01:00,2,14,BP,68.7083333333333
2006-08-29,22:01:00,2,13.5,BP,68.7083333333333
2006-08-29,23:01:00,2,13,BP,68.7083333333333
2006-08-30,00:01:00,2,12.5,BP,69.7083333333333
2006-08-30,01:01:00,2,12,BP,69.7083333333333
2006-08-30,02:01:00,2,12,BP,69.7083333333333
2006-08-30,03:01:00,2,12,BP,69.7083333333333
2006-08-30,04:01:00,2,12,BP,69.7083333333333
2006-08-30,05:01:00,2,12,BP,69.7083333333333
2006-08-30,06:01:00,2,12,BP,69.7083333333333
2006-08-30,07:01:00,2,11,BP,69.7083333333333
2006-08-30,08:01:00,2,12,BP,69.7083333333333
2006-08-30,09:01:00,2,11.5,BP,69.7083333333333
2006-08-30,10:01:00,2,13.5,BP,69.7083333333333
2006-08-30,11:01:00,2,17.5,BP,69.7083333333333
2006-08-30,12:01:00,2,19.5,BP,69.7083333333333
2006-08-30,13:01:00,2,25,BP,69.7083333333333
2006-08-30,14:01:00,2,27,BP,69.7083333333333
2006-08-30,15:01:00,2,26.5,BP,69.7083333333333
2006-08-30,16:01:00,2,22,BP,69.7083333333333
2006-08-30,17:01:00,2,22.5,BP,69.7083333333333
2006-08-30,18:01:00,2,19.5,BP,69.7083333333333
2006-08-30,19:01:00,2,18.5,BP,69.7083333333333
2006-08-30,20:01:00,2,16,BP,69.7083333333333
2006-08-30,21:01:00,2,15,BP,69.7083333333333
2006-08-30,22:01:00,2,14.5,BP,69.7083333333333
2006-08-30,23:01:00,2,14.5,BP,69.7083333333333
2006-08-31,00:01:00,2,14,BP,70.7083333333333
2006-08-31,01:01:00,2,14,BP,70.7083333333333
2006-08-31,02:01:00,2,14,BP,70.7083333333333
2006-08-31,03:01:00,2,13.5,BP,70.7083333333333
2006-08-31,04:01:00,2,13,BP,70.7083333333333
2006-08-31,05:01:00,2,11.5,BP,70.7083333333333
2006-08-31,06:01:00,2,11,BP,70.7083333333333
2006-08-31,07:01:00,2,10.5,BP,70.7083333333333
2006-08-31,08:01:00,2,10.5,BP,70.7083333333333
2006-08-31,09:01:00,2,11,BP,70.7083333333333
2006-08-31,10:01:00,2,13,BP,70.7083333333333
2006-08-31,11:01:00,2,18,BP,70.7083333333333
2006-08-31,12:01:00,2,22.5,BP,70.7083333333333
2006-08-31,13:01:00,2,27,BP,70.7083333333333
2006-08-31,14:01:00,2,31,BP,70.7083333333333
2006-08-31,15:01:00,2,33.5,BP,70.7083333333333
2006-08-31,16:01:00,2,31,BP,70.7083333333333
2006-08-31,17:01:00,2,36,BP,70.7083333333333
2006-08-31,18:01:00,2,30.5,BP,70.7083333333333
2006-08-31,19:01:00,2,29.5,BP,70.7083333333333
2006-08-31,20:01:00,2,22.5,BP,70.7083333333333
2006-08-31,21:01:00,2,18.5,BP,70.7083333333333
2006-08-31,22:01:00,2,16.5,BP,70.7083333333333
2006-08-31,23:01:00,2,15,BP,70.7083333333333
2006-09-01,00:01:00,2,13.5,BP,71.7083333333333
2006-09-01,01:01:00,2,12.5,BP,71.7083333333333
2006-09-01,02:01:00,2,11.5,BP,71.7083333333333
2006-09-01,03:01:00,2,11,BP,71.7083333333333
2006-09-01,04:01:00,2,10.5,BP,71.7083333333333
2006-09-01,05:01:00,2,10.5,BP,71.7083333333333
2006-09-01,06:01:00,2,10,BP,71.7083333333333
2006-09-01,07:01:00,2,10,BP,71.7083333333333
2006-09-01,08:01:00,2,11,BP,71.7083333333333
2006-09-01,09:01:00,2,11.5,BP,71.7083333333333
2006-09-01,10:01:00,2,14,BP,71.7083333333333
2006-09-01,11:01:00,2,19.5,BP,71.7083333333333
2006-09-01,12:01:00,2,25.5,BP,71.7083333333333
2006-09-01,13:01:00,2,30.5,BP,71.7083333333333
2006-09-01,14:01:00,2,34.5,BP,71.7083333333333
2006-09-01,15:01:00,2,37,BP,71.7083333333333
2006-09-01,16:01:00,2,40.5,BP,71.7083333333333
2006-09-01,17:01:00,2,40,BP,71.7083333333333
2006-09-01,18:01:00,2,39,BP,71.7083333333333
2006-09-01,19:01:00,2,33.5,BP,71.7083333333333
2006-09-01,20:01:00,2,26.5,BP,71.7083333333333
2006-09-01,21:01:00,2,21.5,BP,71.7083333333333
2006-09-01,22:01:00,2,19,BP,71.7083333333333
2006-09-01,23:01:00,2,17.5,BP,71.7083333333333
2006-09-02,00:01:00,2,16,BP,72.7083333333333
2006-09-02,01:01:00,2,15,BP,72.7083333333333
2006-09-02,02:01:00,2,14,BP,72.7083333333333
2006-09-02,03:01:00,2,13.5,BP,72.7083333333333
2006-09-02,04:01:00,2,13,BP,72.7083333333333
2006-09-02,05:01:00,2,12.5,BP,72.7083333333333
2006-09-02,06:01:00,2,12,BP,72.7083333333333
2006-09-02,07:01:00,2,11.5,BP,72.7083333333333
2006-09-02,08:01:00,2,12,BP,72.7083333333333
2006-09-02,09:01:00,2,12.5,BP,72.7083333333333
2006-09-02,10:01:00,2,15,BP,72.7083333333333
2006-09-02,11:01:00,2,20,BP,72.7083333333333
2006-09-02,12:01:00,2,26,BP,72.7083333333333
