date,time,number,temp
07/22/2006,5:01:00,5,16.5
07/22/2006,6:01:00,5,16
07/22/2006,7:01:00,5,16.5
07/22/2006,8:01:00,5,17.5
07/22/2006,9:01:00,5,21
07/22/2006,10:01:00,5,23.5
07/22/2006,11:01:00,5,25
07/22/2006,12:01:00,5,24.5
07/22/2006,13:01:00,5,24.5
07/22/2006,14:01:00,5,25.5
07/22/2006,15:01:00,5,28
07/22/2006,16:01:00,5,32.5
07/22/2006,17:01:00,5,33
07/22/2006,18:01:00,5,32.5
07/22/2006,19:01:00,5,30.5
07/22/2006,20:01:00,5,25
07/22/2006,21:01:00,5,20.5
07/22/2006,22:01:00,5,17
07/22/2006,23:01:00,5,15
07/23/2006,0:01:00,5,15.5
07/23/2006,1:01:00,5,16
07/23/2006,2:01:00,5,16
07/23/2006,3:01:00,5,16
07/23/2006,4:01:00,5,16
07/23/2006,5:01:00,5,16
07/23/2006,6:01:00,5,16
07/23/2006,7:01:00,5,16.5
07/23/2006,8:01:00,5,17
07/23/2006,9:01:00,5,20
07/23/2006,10:01:00,5,24
07/23/2006,11:01:00,5,27.5
07/23/2006,12:01:00,5,26
07/23/2006,13:01:00,5,22
07/23/2006,14:01:00,5,24.5
07/23/2006,15:01:00,5,25.5
07/23/2006,16:01:00,5,28
07/23/2006,17:01:00,5,30
07/23/2006,18:01:00,5,31.5
07/23/2006,19:01:00,5,31.5
07/23/2006,20:01:00,5,29.5
07/23/2006,21:01:00,5,24
07/23/2006,22:01:00,5,20.5
07/23/2006,23:01:00,5,16
07/24/2006,0:01:00,5,15.5
07/24/2006,1:01:00,5,15.5
07/24/2006,2:01:00,5,15.5
07/24/2006,3:01:00,5,15.5
07/24/2006,4:01:00,5,15
07/24/2006,5:01:00,5,15
07/24/2006,6:01:00,5,14.5
07/24/2006,7:01:00,5,15
07/24/2006,8:01:00,5,15
07/24/2006,9:01:00,5,19
07/24/2006,10:01:00,5,23
07/24/2006,11:01:00,5,25
07/24/2006,12:01:00,5,26.5
07/24/2006,13:01:00,5,23.5
07/24/2006,14:01:00,5,25.5
07/24/2006,15:01:00,5,29
07/24/2006,16:01:00,5,26
07/24/2006,17:01:00,5,29
07/24/2006,18:01:00,5,27.5
07/24/2006,19:01:00,5,26
07/24/2006,20:01:00,5,23.5
07/24/2006,21:01:00,5,20
07/24/2006,22:01:00,5,17
07/24/2006,23:01:00,5,15.5
07/25/2006,0:01:00,5,14
07/25/2006,1:01:00,5,13
07/25/2006,2:01:00,5,13.5
07/25/2006,3:01:00,5,14
07/25/2006,4:01:00,5,14.5
07/25/2006,5:01:00,5,14
07/25/2006,6:01:00,5,14
07/25/2006,7:01:00,5,15
07/25/2006,8:01:00,5,17
07/25/2006,9:01:00,5,18.5
07/25/2006,10:01:00,5,22.5
07/25/2006,11:01:00,5,26.5
07/25/2006,12:01:00,5,27
07/25/2006,13:01:00,5,28
07/25/2006,14:01:00,5,29.5
07/25/2006,15:01:00,5,30
07/25/2006,16:01:00,5,29
07/25/2006,17:01:00,5,28
07/25/2006,18:01:00,5,26.5
07/25/2006,19:01:00,5,23
07/25/2006,20:01:00,5,21
07/25/2006,21:01:00,5,20
07/25/2006,22:01:00,5,18.5
07/25/2006,23:01:00,5,18.5
07/26/2006,0:01:00,5,18
07/26/2006,1:01:00,5,16.5
07/26/2006,2:01:00,5,15
07/26/2006,3:01:00,5,15
07/26/2006,4:01:00,5,15.5
07/26/2006,5:01:00,5,15.5
07/26/2006,6:01:00,5,15.5
07/26/2006,7:01:00,5,15.5
07/26/2006,8:01:00,5,16
07/26/2006,9:01:00,5,18.5
07/26/2006,10:01:00,5,20.5
07/26/2006,11:01:00,5,23
07/26/2006,12:01:00,5,23
07/26/2006,13:01:00,5,25
07/26/2006,14:01:00,5,25
07/26/2006,15:01:00,5,28.5
07/26/2006,16:01:00,5,30
07/26/2006,17:01:00,5,29.5
07/26/2006,18:01:00,5,29
07/26/2006,19:01:00,5,24
07/26/2006,20:01:00,5,21
07/26/2006,21:01:00,5,20
07/26/2006,22:01:00,5,19.5
07/26/2006,23:01:00,5,18.5
07/27/2006,0:01:00,5,18
07/27/2006,1:01:00,5,16.5
07/27/2006,2:01:00,5,15
07/27/2006,3:01:00,5,14
07/27/2006,4:01:00,5,14.5
07/27/2006,5:01:00,5,15
07/27/2006,6:01:00,5,15
07/27/2006,7:01:00,5,15.5
07/27/2006,8:01:00,5,16
07/27/2006,9:01:00,5,17.5
07/27/2006,10:01:00,5,18.5
07/27/2006,11:01:00,5,19.5
07/27/2006,12:01:00,5,21.5
07/27/2006,13:01:00,5,25.5
07/27/2006,14:01:00,5,26
07/27/2006,15:01:00,5,28
07/27/2006,16:01:00,5,24.5
07/27/2006,17:01:00,5,22.5
07/27/2006,18:01:00,5,24
07/27/2006,19:01:00,5,24
07/27/2006,20:01:00,5,22.5
07/27/2006,21:01:00,5,18.5
07/27/2006,22:01:00,5,16.5
07/27/2006,23:01:00,5,15.5
07/28/2006,0:01:00,5,15
07/28/2006,1:01:00,5,14
07/28/2006,2:01:00,5,13.5
07/28/2006,3:01:00,5,13
07/28/2006,4:01:00,5,12.5
07/28/2006,5:01:00,5,12
07/28/2006,6:01:00,5,12
07/28/2006,7:01:00,5,12.5
07/28/2006,8:01:00,5,12.5
07/28/2006,9:01:00,5,16
07/28/2006,10:01:00,5,19.5
07/28/2006,11:01:00,5,21
07/28/2006,12:01:00,5,22
07/28/2006,13:01:00,5,23.5
07/28/2006,14:01:00,5,28.5
07/28/2006,15:01:00,5,32
07/28/2006,16:01:00,5,27.5
07/28/2006,17:01:00,5,25
07/28/2006,18:01:00,5,23
07/28/2006,19:01:00,5,20.5
07/28/2006,20:01:00,5,20.5
07/28/2006,21:01:00,5,18.5
07/28/2006,22:01:00,5,17.5
07/28/2006,23:01:00,5,17
07/29/2006,0:01:00,5,16.5
07/29/2006,1:01:00,5,16
07/29/2006,2:01:00,5,15
07/29/2006,3:01:00,5,14.5
07/29/2006,4:01:00,5,14.5
07/29/2006,5:01:00,5,14.5
07/29/2006,6:01:00,5,13.5
07/29/2006,7:01:00,5,14
07/29/2006,8:01:00,5,14.5
07/29/2006,9:01:00,5,14.5
07/29/2006,10:01:00,5,15
07/29/2006,11:01:00,5,19
07/29/2006,12:01:00,5,24.5
07/29/2006,13:01:00,5,26.5
07/29/2006,14:01:00,5,27
07/29/2006,15:01:00,5,27.5
07/29/2006,16:01:00,5,27.5
07/29/2006,17:01:00,5,29
07/29/2006,18:01:00,5,26
07/29/2006,19:01:00,5,24
07/29/2006,20:01:00,5,21.5
07/29/2006,21:01:00,5,19
07/29/2006,22:01:00,5,18
07/29/2006,23:01:00,5,16.5
07/30/2006,0:01:00,5,16.5
07/30/2006,1:01:00,5,16
07/30/2006,2:01:00,5,15
07/30/2006,3:01:00,5,15
07/30/2006,4:01:00,5,15
07/30/2006,5:01:00,5,14
07/30/2006,6:01:00,5,14
07/30/2006,7:01:00,5,14.5
07/30/2006,8:01:00,5,15
07/30/2006,9:01:00,5,16
07/30/2006,10:01:00,5,20.5
07/30/2006,11:01:00,5,23
07/30/2006,12:01:00,5,26
07/30/2006,13:01:00,5,28
07/30/2006,14:01:00,5,31.5
07/30/2006,15:01:00,5,29.5
07/30/2006,16:01:00,5,30
07/30/2006,17:01:00,5,25
07/30/2006,18:01:00,5,24
07/30/2006,19:01:00,5,22.5
07/30/2006,20:01:00,5,20.5
07/30/2006,21:01:00,5,19
07/30/2006,22:01:00,5,18.5
07/30/2006,23:01:00,5,18
07/31/2006,0:01:00,5,17.5
07/31/2006,1:01:00,5,17
07/31/2006,2:01:00,5,17
07/31/2006,3:01:00,5,16.5
07/31/2006,4:01:00,5,16
07/31/2006,5:01:00,5,16
07/31/2006,6:01:00,5,16
07/31/2006,7:01:00,5,16.5
07/31/2006,8:01:00,5,16
07/31/2006,9:01:00,5,17
07/31/2006,10:01:00,5,20.5
07/31/2006,11:01:00,5,21
07/31/2006,12:01:00,5,25
07/31/2006,13:01:00,5,27
07/31/2006,14:01:00,5,29
07/31/2006,15:01:00,5,28.5
07/31/2006,16:01:00,5,30
07/31/2006,17:01:00,5,28
07/31/2006,18:01:00,5,26.5
07/31/2006,19:01:00,5,24
07/31/2006,20:01:00,5,19.5
07/31/2006,21:01:00,5,17.5
07/31/2006,22:01:00,5,16.5
07/31/2006,23:01:00,5,16
08/01/2006,0:01:00,5,15.5
08/01/2006,1:01:00,5,15
08/01/2006,2:01:00,5,15
08/01/2006,3:01:00,5,14.5
08/01/2006,4:01:00,5,15
08/01/2006,5:01:00,5,14.5
08/01/2006,6:01:00,5,14
08/01/2006,7:01:00,5,14.5
08/01/2006,8:01:00,5,16
08/01/2006,9:01:00,5,17
08/01/2006,10:01:00,5,19
08/01/2006,11:01:00,5,23.5
08/01/2006,12:01:00,5,25.5
08/01/2006,13:01:00,5,28
08/01/2006,14:01:00,5,30
08/01/2006,15:01:00,5,29
08/01/2006,16:01:00,5,27
08/01/2006,17:01:00,5,26
08/01/2006,18:01:00,5,29
08/01/2006,19:01:00,5,23
08/01/2006,20:01:00,5,19.5
08/01/2006,21:01:00,5,18
08/01/2006,22:01:00,5,18
08/01/2006,23:01:00,5,17.5
08/02/2006,0:01:00,5,17
08/02/2006,1:01:00,5,17
08/02/2006,2:01:00,5,16.5
08/02/2006,3:01:00,5,16
08/02/2006,4:01:00,5,15.5
08/02/2006,5:01:00,5,15
08/02/2006,6:01:00,5,15
08/02/2006,7:01:00,5,15
08/02/2006,8:01:00,5,16.5
08/02/2006,9:01:00,5,18.5
08/02/2006,10:01:00,5,20.5
08/02/2006,11:01:00,5,22
08/02/2006,12:01:00,5,25
08/02/2006,13:01:00,5,26.5
08/02/2006,14:01:00,5,28
08/02/2006,15:01:00,5,28.5
08/02/2006,16:01:00,5,30.5
08/02/2006,17:01:00,5,27.5
08/02/2006,18:01:00,5,24.5
08/02/2006,19:01:00,5,20.5
08/02/2006,20:01:00,5,18.5
08/02/2006,21:01:00,5,16.5
08/02/2006,22:01:00,5,15.5
08/02/2006,23:01:00,5,15
08/03/2006,0:01:00,5,14.5
08/03/2006,1:01:00,5,14
08/03/2006,2:01:00,5,13.5
08/03/2006,3:01:00,5,13
08/03/2006,4:01:00,5,12.5
08/03/2006,5:01:00,5,12.5
08/03/2006,6:01:00,5,12
08/03/2006,7:01:00,5,12.5
08/03/2006,8:01:00,5,14.5
08/03/2006,9:01:00,5,17
08/03/2006,10:01:00,5,20
08/03/2006,11:01:00,5,21.5
08/03/2006,12:01:00,5,25
08/03/2006,13:01:00,5,26.5
08/03/2006,14:01:00,5,29
08/03/2006,15:01:00,5,29.5
08/03/2006,16:01:00,5,30
08/03/2006,17:01:00,5,25
08/03/2006,18:01:00,5,23
08/03/2006,19:01:00,5,20.5
08/03/2006,20:01:00,5,18.5
08/03/2006,21:01:00,5,16.5
08/03/2006,22:01:00,5,15
08/03/2006,23:01:00,5,14.5
08/04/2006,0:01:00,5,13.5
08/04/2006,1:01:00,5,13
08/04/2006,2:01:00,5,12.5
08/04/2006,3:01:00,5,12
08/04/2006,4:01:00,5,12
08/04/2006,5:01:00,5,12.5
08/04/2006,6:01:00,5,12.5
08/04/2006,7:01:00,5,13.5
08/04/2006,8:01:00,5,15
08/04/2006,9:01:00,5,16.5
08/04/2006,10:01:00,5,16.5
08/04/2006,11:01:00,5,18.5
08/04/2006,12:01:00,5,21
08/04/2006,13:01:00,5,22.5
08/04/2006,14:01:00,5,24.5
08/04/2006,15:01:00,5,26
08/04/2006,16:01:00,5,27.5
08/04/2006,17:01:00,5,28
08/04/2006,18:01:00,5,27
08/04/2006,19:01:00,5,23.5
08/04/2006,20:01:00,5,21.5
08/04/2006,21:01:00,5,17
08/04/2006,22:01:00,5,15.5
08/04/2006,23:01:00,5,14.5
08/05/2006,0:01:00,5,14
08/05/2006,1:01:00,5,13.5
08/05/2006,2:01:00,5,13
08/05/2006,3:01:00,5,12.5
08/05/2006,4:01:00,5,12.5
08/05/2006,5:01:00,5,12
08/05/2006,6:01:00,5,11.5
08/05/2006,7:01:00,5,12
08/05/2006,8:01:00,5,14
08/05/2006,9:01:00,5,15
08/05/2006,10:01:00,5,19
08/05/2006,11:01:00,5,21
08/05/2006,12:01:00,5,23
08/05/2006,13:01:00,5,24.5
08/05/2006,14:01:00,5,25
08/05/2006,15:01:00,5,28.5
08/05/2006,16:01:00,5,30
08/05/2006,17:01:00,5,30
08/05/2006,18:01:00,5,30
08/05/2006,19:01:00,5,27.5
08/05/2006,20:01:00,5,22
08/05/2006,21:01:00,5,18.5
08/05/2006,22:01:00,5,17
08/05/2006,23:01:00,5,16.5
08/06/2006,0:01:00,5,16.5
08/06/2006,1:01:00,5,16.5
08/06/2006,2:01:00,5,16
08/06/2006,3:01:00,5,15.5
08/06/2006,4:01:00,5,15.5
08/06/2006,5:01:00,5,15.5
08/06/2006,6:01:00,5,15
08/06/2006,7:01:00,5,15.5
08/06/2006,8:01:00,5,16.5
08/06/2006,9:01:00,5,18
08/06/2006,10:01:00,5,20
08/06/2006,11:01:00,5,22
08/06/2006,12:01:00,5,24
08/06/2006,13:01:00,5,23
08/06/2006,14:01:00,5,24
08/06/2006,15:01:00,5,23
08/06/2006,16:01:00,5,23
08/06/2006,17:01:00,5,22.5
08/06/2006,18:01:00,5,21
08/06/2006,19:01:00,5,22
08/06/2006,20:01:00,5,20.5
08/06/2006,21:01:00,5,16
08/06/2006,22:01:00,5,15
08/06/2006,23:01:00,5,15
08/07/2006,0:01:00,5,15
08/07/2006,1:01:00,5,15.5
08/07/2006,2:01:00,5,15
08/07/2006,3:01:00,5,15
08/07/2006,4:01:00,5,14.5
08/07/2006,5:01:00,5,14
08/07/2006,6:01:00,5,14.5
08/07/2006,7:01:00,5,14.5
08/07/2006,8:01:00,5,15
08/07/2006,9:01:00,5,15.5
08/07/2006,10:01:00,5,16
08/07/2006,11:01:00,5,17.5
08/07/2006,12:01:00,5,19.5
08/07/2006,13:01:00,5,23.5
08/07/2006,14:01:00,5,24
08/07/2006,15:01:00,5,24
08/07/2006,16:01:00,5,25.5
08/07/2006,17:01:00,5,27
08/07/2006,18:01:00,5,28
08/07/2006,19:01:00,5,26.5
08/07/2006,20:01:00,5,21.5
08/07/2006,21:01:00,5,18.5
08/07/2006,22:01:00,5,18
08/07/2006,23:01:00,5,16
08/08/2006,0:01:00,5,15.5
08/08/2006,1:01:00,5,15
08/08/2006,2:01:00,5,15.5
08/08/2006,3:01:00,5,15
08/08/2006,4:01:00,5,15
08/08/2006,5:01:00,5,15
08/08/2006,6:01:00,5,15
08/08/2006,7:01:00,5,15
08/08/2006,8:01:00,5,15.5
08/08/2006,9:01:00,5,16
08/08/2006,10:01:00,5,16
08/08/2006,11:01:00,5,16
08/08/2006,12:01:00,5,16
08/08/2006,13:01:00,5,16.5
08/08/2006,14:01:00,5,16.5
08/08/2006,15:01:00,5,17
08/08/2006,16:01:00,5,18
08/08/2006,17:01:00,5,18.5
08/08/2006,18:01:00,5,18
08/08/2006,19:01:00,5,18
08/08/2006,20:01:00,5,17.5
08/08/2006,21:01:00,5,16
08/08/2006,22:01:00,5,15.5
08/08/2006,23:01:00,5,15
08/09/2006,0:01:00,5,14.5
08/09/2006,1:01:00,5,14.5
08/09/2006,2:01:00,5,14.5
08/09/2006,3:01:00,5,14
08/09/2006,4:01:00,5,14.5
08/09/2006,5:01:00,5,14
08/09/2006,6:01:00,5,14
08/09/2006,7:01:00,5,14.5
08/09/2006,8:01:00,5,15.5
08/09/2006,9:01:00,5,17.5
08/09/2006,10:01:00,5,18.5
08/09/2006,11:01:00,5,20.5
08/09/2006,12:01:00,5,22
08/09/2006,13:01:00,5,23
08/09/2006,14:01:00,5,27
08/09/2006,15:01:00,5,27.5
08/09/2006,16:01:00,5,27.5
08/09/2006,17:01:00,5,26
08/09/2006,18:01:00,5,23
08/09/2006,19:01:00,5,21
08/09/2006,20:01:00,5,19.5
08/09/2006,21:01:00,5,18.5
08/09/2006,22:01:00,5,17
08/09/2006,23:01:00,5,16
08/10/2006,0:01:00,5,15
08/10/2006,1:01:00,5,14.5
08/10/2006,2:01:00,5,14
08/10/2006,3:01:00,5,14
08/10/2006,4:01:00,5,14
08/10/2006,5:01:00,5,14
08/10/2006,6:01:00,5,14
08/10/2006,7:01:00,5,14.5
08/10/2006,8:01:00,5,15
08/10/2006,9:01:00,5,16
08/10/2006,10:01:00,5,17
08/10/2006,11:01:00,5,18
08/10/2006,12:01:00,5,21
08/10/2006,13:01:00,5,25
08/10/2006,14:01:00,5,24
08/10/2006,15:01:00,5,24.5
08/10/2006,16:01:00,5,24
08/10/2006,17:01:00,5,25
08/10/2006,18:01:00,5,23
08/10/2006,19:01:00,5,23
08/10/2006,20:01:00,5,20
08/10/2006,21:01:00,5,18
08/10/2006,22:01:00,5,17
08/10/2006,23:01:00,5,16.5
08/11/2006,0:01:00,5,16
08/11/2006,1:01:00,5,15.5
08/11/2006,2:01:00,5,14.5
08/11/2006,3:01:00,5,14.5
08/11/2006,4:01:00,5,14.5
08/11/2006,5:01:00,5,14
08/11/2006,6:01:00,5,14
08/11/2006,7:01:00,5,14.5
08/11/2006,8:01:00,5,15
08/11/2006,9:01:00,5,16.5
08/11/2006,10:01:00,5,19
08/11/2006,11:01:00,5,21.5
08/11/2006,12:01:00,5,24.5
08/11/2006,13:01:00,5,27
08/11/2006,14:01:00,5,29.5
08/11/2006,15:01:00,5,27.5
08/11/2006,16:01:00,5,28
08/11/2006,17:01:00,5,28.5
08/11/2006,18:01:00,5,27
08/11/2006,19:01:00,5,25.5
08/11/2006,20:01:00,5,23.5
08/11/2006,21:01:00,5,19
08/11/2006,22:01:00,5,18
08/11/2006,23:01:00,5,17
08/12/2006,0:01:00,5,16
08/12/2006,1:01:00,5,15.5
08/12/2006,2:01:00,5,15.5
08/12/2006,3:01:00,5,15.5
08/12/2006,4:01:00,5,15.5
08/12/2006,5:01:00,5,15.5
08/12/2006,6:01:00,5,15.5
08/12/2006,7:01:00,5,15.5
08/12/2006,8:01:00,5,16.5
08/12/2006,9:01:00,5,18.5
08/12/2006,10:01:00,5,20
08/12/2006,11:01:00,5,21.5
08/12/2006,12:01:00,5,24.5
08/12/2006,13:01:00,5,24.5
08/12/2006,14:01:00,5,25
08/12/2006,15:01:00,5,27
08/12/2006,16:01:00,5,28
08/12/2006,17:01:00,5,29
08/12/2006,18:01:00,5,28.5
08/12/2006,19:01:00,5,27.5
08/12/2006,20:01:00,5,25
08/12/2006,21:01:00,5,20.5
08/12/2006,22:01:00,5,18.5
08/12/2006,23:01:00,5,17
08/13/2006,0:01:00,5,16
08/13/2006,1:01:00,5,15.5
08/13/2006,2:01:00,5,16
08/13/2006,3:01:00,5,15.5
08/13/2006,4:01:00,5,15
08/13/2006,5:01:00,5,15
08/13/2006,6:01:00,5,14.5
08/13/2006,7:01:00,5,14.5
08/13/2006,8:01:00,5,15
08/13/2006,9:01:00,5,17
08/13/2006,10:01:00,5,19
08/13/2006,11:01:00,5,22
08/13/2006,12:01:00,5,24
08/13/2006,13:01:00,5,25
08/13/2006,14:01:00,5,26
08/13/2006,15:01:00,5,26.5
08/13/2006,16:01:00,5,25
08/13/2006,17:01:00,5,23
08/13/2006,18:01:00,5,25
08/13/2006,19:01:00,5,25.5
08/13/2006,20:01:00,5,23.5
08/13/2006,21:01:00,5,19.5
08/13/2006,22:01:00,5,18
08/13/2006,23:01:00,5,17
08/14/2006,0:01:00,5,16
08/14/2006,1:01:00,5,15.5
08/14/2006,2:01:00,5,14.5
08/14/2006,3:01:00,5,14.5
08/14/2006,4:01:00,5,14
08/14/2006,5:01:00,5,13.5
08/14/2006,6:01:00,5,14
08/14/2006,7:01:00,5,14.5
08/14/2006,8:01:00,5,15.5
08/14/2006,9:01:00,5,16.5
08/14/2006,10:01:00,5,18.5
08/14/2006,11:01:00,5,22
08/14/2006,12:01:00,5,24.5
08/14/2006,13:01:00,5,27.5
08/14/2006,14:01:00,5,28.5
08/14/2006,15:01:00,5,29
08/14/2006,16:01:00,5,23
08/14/2006,17:01:00,5,21.5
08/14/2006,18:01:00,5,21
08/14/2006,19:01:00,5,21
08/14/2006,20:01:00,5,20
08/14/2006,21:01:00,5,16.5
08/14/2006,22:01:00,5,15
08/14/2006,23:01:00,5,14.5
08/15/2006,0:01:00,5,13.5
08/15/2006,1:01:00,5,13
08/15/2006,2:01:00,5,12.5
08/15/2006,3:01:00,5,13
08/15/2006,4:01:00,5,13.5
08/15/2006,5:01:00,5,13.5
08/15/2006,6:01:00,5,13.5
08/15/2006,7:01:00,5,14
08/15/2006,8:01:00,5,15.5
08/15/2006,9:01:00,5,17
08/15/2006,10:01:00,5,19
08/15/2006,11:01:00,5,20.5
08/15/2006,12:01:00,5,23.5
08/15/2006,13:01:00,5,26.5
08/15/2006,14:01:00,5,28
08/15/2006,15:01:00,5,28
08/15/2006,16:01:00,5,28
08/15/2006,17:01:00,5,28.5
08/15/2006,18:01:00,5,23.5
08/15/2006,19:01:00,5,20.5
08/15/2006,20:01:00,5,19.5
08/15/2006,21:01:00,5,17
08/15/2006,22:01:00,5,16
08/15/2006,23:01:00,5,14.5
08/16/2006,0:01:00,5,14
08/16/2006,1:01:00,5,13.5
08/16/2006,2:01:00,5,13
08/16/2006,3:01:00,5,12.5
08/16/2006,4:01:00,5,12.5
08/16/2006,5:01:00,5,12.5
08/16/2006,6:01:00,5,13.5
08/16/2006,7:01:00,5,13.5
08/16/2006,8:01:00,5,14.5
08/16/2006,9:01:00,5,15.5
08/16/2006,10:01:00,5,17.5
08/16/2006,11:01:00,5,19
08/16/2006,12:01:00,5,21
08/16/2006,13:01:00,5,24
08/16/2006,14:01:00,5,22.5
08/16/2006,15:01:00,5,27.5
08/16/2006,16:01:00,5,23.5
08/16/2006,17:01:00,5,20.5
08/16/2006,18:01:00,5,18.5
08/16/2006,19:01:00,5,17
08/16/2006,20:01:00,5,15.5
08/16/2006,21:01:00,5,15
08/16/2006,22:01:00,5,14.5
08/16/2006,23:01:00,5,14.5
08/17/2006,0:01:00,5,14
08/17/2006,1:01:00,5,13.5
08/17/2006,2:01:00,5,13.5
08/17/2006,3:01:00,5,13.5
08/17/2006,4:01:00,5,13.5
08/17/2006,5:01:00,5,13.5
08/17/2006,6:01:00,5,13.5
08/17/2006,7:01:00,5,13.5
08/17/2006,8:01:00,5,14.5
08/17/2006,9:01:00,5,16
08/17/2006,10:01:00,5,17
08/17/2006,11:01:00,5,18.5
08/17/2006,12:01:00,5,23.5
08/17/2006,13:01:00,5,26.5
08/17/2006,14:01:00,5,27
08/17/2006,15:01:00,5,28
08/17/2006,16:01:00,5,29
08/17/2006,17:01:00,5,27.5
08/17/2006,18:01:00,5,26
08/17/2006,19:01:00,5,24
08/17/2006,20:01:00,5,20.5
08/17/2006,21:01:00,5,18
08/17/2006,22:01:00,5,17
08/17/2006,23:01:00,5,17
08/18/2006,0:01:00,5,16.5
08/18/2006,1:01:00,5,16.5
08/18/2006,2:01:00,5,16
08/18/2006,3:01:00,5,16
08/18/2006,4:01:00,5,15.5
08/18/2006,5:01:00,5,15.5
08/18/2006,6:01:00,5,15.5
08/18/2006,7:01:00,5,15.5
08/18/2006,8:01:00,5,16.5
08/18/2006,9:01:00,5,18.5
08/18/2006,10:01:00,5,20
08/18/2006,11:01:00,5,22.5
08/18/2006,12:01:00,5,24
08/18/2006,13:01:00,5,25.5
08/18/2006,14:01:00,5,26.5
08/18/2006,15:01:00,5,28
08/18/2006,16:01:00,5,28.5
08/18/2006,17:01:00,5,27
08/18/2006,18:01:00,5,27.5
08/18/2006,19:01:00,5,26.5
08/18/2006,20:01:00,5,24
08/18/2006,21:01:00,5,20
08/18/2006,22:01:00,5,18
08/18/2006,23:01:00,5,16.5
08/19/2006,0:01:00,5,16
08/19/2006,1:01:00,5,15
08/19/2006,2:01:00,5,14.5
08/19/2006,3:01:00,5,13.5
08/19/2006,4:01:00,5,13
08/19/2006,5:01:00,5,13
08/19/2006,6:01:00,5,12.5
08/19/2006,7:01:00,5,12.5
08/19/2006,8:01:00,5,14
08/19/2006,9:01:00,5,16.5
08/19/2006,10:01:00,5,18.5
08/19/2006,11:01:00,5,20
08/19/2006,12:01:00,5,21.5
08/19/2006,13:01:00,5,26.5
08/19/2006,14:01:00,5,28.5
08/19/2006,15:01:00,5,29
08/19/2006,16:01:00,5,29.5
08/19/2006,17:01:00,5,27.5
08/19/2006,18:01:00,5,26
08/19/2006,19:01:00,5,23.5
08/19/2006,20:01:00,5,19
08/19/2006,21:01:00,5,16
08/19/2006,22:01:00,5,15
08/19/2006,23:01:00,5,14
08/20/2006,0:01:00,5,13.5
08/20/2006,1:01:00,5,12.5
08/20/2006,2:01:00,5,12
08/20/2006,3:01:00,5,12.5
08/20/2006,4:01:00,5,12
08/20/2006,5:01:00,5,11.5
08/20/2006,6:01:00,5,11
08/20/2006,7:01:00,5,12.5
08/20/2006,8:01:00,5,14.5
08/20/2006,9:01:00,5,16.5
08/20/2006,10:01:00,5,20
08/20/2006,11:01:00,5,22.5
08/20/2006,12:01:00,5,25
08/20/2006,13:01:00,5,27
08/20/2006,14:01:00,5,28
08/20/2006,15:01:00,5,28.5
08/20/2006,16:01:00,5,28
08/20/2006,17:01:00,5,26.5
08/20/2006,18:01:00,5,25
08/20/2006,19:01:00,5,22
08/20/2006,20:01:00,5,19
08/20/2006,21:01:00,5,17.5
08/20/2006,22:01:00,5,17.5
08/20/2006,23:01:00,5,16.5
08/21/2006,0:01:00,5,16
08/21/2006,1:01:00,5,16
08/21/2006,2:01:00,5,15.5
08/21/2006,3:01:00,5,15
08/21/2006,4:01:00,5,14.5
08/21/2006,5:01:00,5,14
08/21/2006,6:01:00,5,14
08/21/2006,7:01:00,5,14
08/21/2006,8:01:00,5,14.5
08/21/2006,9:01:00,5,16
08/21/2006,10:01:00,5,17
08/21/2006,11:01:00,5,18.5
08/21/2006,12:01:00,5,20.5
08/21/2006,13:01:00,5,23.5
08/21/2006,14:01:00,5,24.5
08/21/2006,15:01:00,5,26.5
08/21/2006,16:01:00,5,25.5
08/21/2006,17:01:00,5,21.5
08/21/2006,18:01:00,5,20
08/21/2006,19:01:00,5,18.5
08/21/2006,20:01:00,5,17
08/21/2006,21:01:00,5,16
08/21/2006,22:01:00,5,16
08/21/2006,23:01:00,5,15.5
08/22/2006,0:01:00,5,15
08/22/2006,1:01:00,5,14.5
08/22/2006,2:01:00,5,14.5
08/22/2006,3:01:00,5,14.5
08/22/2006,4:01:00,5,14.5
08/22/2006,5:01:00,5,14.5
08/22/2006,6:01:00,5,14.5
08/22/2006,7:01:00,5,14.5
08/22/2006,8:01:00,5,15
08/22/2006,9:01:00,5,16
08/22/2006,10:01:00,5,16.5
08/22/2006,11:01:00,5,16.5
08/22/2006,12:01:00,5,18
08/22/2006,13:01:00,5,18.5
08/22/2006,14:01:00,5,19.5
08/22/2006,15:01:00,5,19.5
08/22/2006,16:01:00,5,21.5
08/22/2006,17:01:00,5,23
08/22/2006,18:01:00,5,20.5
08/22/2006,19:01:00,5,19
08/22/2006,20:01:00,5,17.5
08/22/2006,21:01:00,5,16.5
08/22/2006,22:01:00,5,16
08/22/2006,23:01:00,5,15.5
08/23/2006,0:01:00,5,15.5
08/23/2006,1:01:00,5,15.5
08/23/2006,2:01:00,5,15
08/23/2006,3:01:00,5,15
08/23/2006,4:01:00,5,15
08/23/2006,5:01:00,5,14.5
08/23/2006,6:01:00,5,14.5
08/23/2006,7:01:00,5,14.5
08/23/2006,8:01:00,5,14.5
08/23/2006,9:01:00,5,15.5
08/23/2006,10:01:00,5,15.5
08/23/2006,11:01:00,5,17.5
08/23/2006,12:01:00,5,22
08/23/2006,13:01:00,5,24.5
